Id,nazwa,rzeka,rok,msc,dzien,H,Q,X,Y
153230010,FASTY,Supraśl (2616),2023,3,7,153,15.7,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,8,150,15.1,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,9,148,14.7,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,10,151,15.2,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,11,153,15.7,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,12,152,15.4,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,13,153,15.7,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,14,154,15.8,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,15,156,16.3,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,16,163,17.9,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,17,165,18.2,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,18,171,19.5,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,19,176,20.8,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,20,179,21.4,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,21,182,22.2,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,22,185,22.9,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,23,186,23.1,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,24,186,23,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,25,185,22.9,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,26,185,22.8,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,27,183,22.3,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,28,179,21.5,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,29,172,19.8,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,30,164,18.1,99.9,1
153230010,FASTY,Supraśl (2616),2023,3,31,160,17.1,99.9,1
153230010,FASTY,Supraśl (2616),2023,4,1,158,16.8,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,2,160,17.2,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,3,163,17.8,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,4,162,17.5,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,5,161,17.3,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,6,157,16.6,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,7,154,15.9,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,8,146,14.1,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,9,139,12.8,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,10,135,11.9,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,11,133,11.5,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,12,133,11.5,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,13,134,11.6,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,14,135,12,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,15,137,12.3,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,16,137,12.3,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,17,140,13,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,18,155,16,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,19,152,15.5,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,20,159,17,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,21,179,21.5,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,22,176,20.7,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,23,175,20.5,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,24,178,21.3,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,25,180,21.7,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,26,181,21.9,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,27,180,21.7,99.9,2
153230010,FASTY,Supraśl (2616),2023,4,28,176,20.8,99.9,2
153230010,FASTY,Supraśl (2616),2023,5,1,172,19.8,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,2,168,18.9,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,3,160,17.2,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,4,156,16.2,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,5,149,14.8,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,6,144,13.7,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,7,140,12.9,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,8,138,12.5,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,9,136,12.1,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,10,139,12.7,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,11,148,14.6,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,12,150,15,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,13,154,15.8,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,14,164,18,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,15,166,18.4,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,16,167,18.6,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,17,167,18.7,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,18,166,18.6,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,19,162,17.6,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,20,154,15.8,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,21,150,15,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,22,144,13.7,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,23,142,13.4,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,24,143,13.5,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,25,156,16.2,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,26,156,16.2,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,27,158,16.7,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,28,159,16.9,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,29,158,16.7,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,30,154,15.9,99.9,3
153230010,FASTY,Supraśl (2616),2023,5,31,153,15.6,99.9,3
153230010,FASTY,Supraśl (2616),2023,6,1,160,17.3,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,2,167,18.8,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,3,166,18.5,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,4,166,18.4,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,5,166,18.4,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,6,162,17.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,7,155,16.1,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,8,148,14.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,9,144,13.8,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,10,143,13.4,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,11,140,13,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,12,139,12.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,13,136,12.2,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,14,134,11.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,15,133,11.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,16,136,12,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,17,136,12.1,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,18,137,12.4,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,19,135,11.9,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,20,131,11.2,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,21,128,10.5,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,22,124,9.88,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,23,122,9.4,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,24,119,8.9,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,25,118,8.69,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,26,128,10.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,27,132,11.3,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,28,134,11.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,29,132,11.2,99.9,4
153230010,FASTY,Supraśl (2616),2023,6,30,128,10.6,99.9,4
153230010,FASTY,Supraśl (2616),2023,7,1,124,9.89,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,2,122,9.5,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,3,120,9.01,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,4,118,8.51,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,5,117,8.19,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,6,116,7.89,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,7,115,7.63,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,8,114,7.34,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,9,111,6.82,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,10,107,6.28,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,11,111,6.65,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,12,108,6.17,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,13,109,6.11,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,14,109,6.08,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,15,111,6.23,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,16,114,6.51,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,17,126,8.04,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,18,139,9.71,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,19,140,9.79,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,20,146,10.4,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,21,143,9.73,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,22,136,8.62,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,23,131,7.81,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,24,127,7.05,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,25,125,6.69,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,26,124,6.43,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,27,121,5.94,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,28,120,5.67,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,29,117,5.2,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,30,115,4.95,99.9,5
153230010,FASTY,Supraśl (2616),2023,7,31,118,5.28,99.9,5
153230010,FASTY,Supraśl (2616),2023,8,1,116,5.06,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,2,116,4.99,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,3,119,5.24,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,4,119,5.3,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,5,120,5.34,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,6,121,5.38,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,7,122,5.45,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,8,125,5.82,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,9,125,5.74,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,10,124,5.62,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,11,123,5.52,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,12,121,5.28,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,13,129,6.06,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,14,132,6.34,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,15,130,6.16,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,16,129,6.01,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,17,160,9.61,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,18,158,9.14,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,19,158,9.17,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,20,159,9.33,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,21,160,9.34,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,22,161,9.34,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,23,162,9.43,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,24,155,8.66,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,25,153,8.36,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,26,156,8.61,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,27,153,8.24,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,28,154,8.45,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,29,154,8.44,99.9,6
153230010,FASTY,Supraśl (2616),2023,8,30,154,8.32,99.9,6
153230010,FASTY,Supraśl (2616),2023,9,1,162,9.2,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,2,158,8.71,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,3,157,8.6,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,4,156,8.41,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,5,154,8.08,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,6,153,7.98,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,7,151,7.8,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,8,149,7.53,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,9,147,7.24,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,10,147,7.15,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,11,131,5.67,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,12,137,6.14,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,13,145,6.84,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,14,143,6.68,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,15,144,6.71,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,16,143,6.55,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,17,142,6.43,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,18,157,7.9,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,19,154,7.64,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,20,154,7.6,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,21,155,7.58,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,22,162,8.25,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,23,160,8.08,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,24,156,7.56,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,25,156,7.46,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,26,154,7.31,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,27,158,7.71,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,28,157,7.54,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,29,170,8.74,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,30,164,8.16,99.9,7
153230010,FASTY,Supraśl (2616),2023,9,31,162,7.89,99.9,7
153230010,FASTY,Supraśl (2616),2023,10,1,161,7.84,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,2,162,8.04,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,3,160,7.94,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,4,158,7.88,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,5,162,8.33,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,6,173,9.58,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,7,178,10.2,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,8,170,9.42,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,9,164,8.86,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,10,167,9.22,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,11,162,8.81,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,12,160,8.6,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,13,158,8.45,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,14,156,8.29,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,15,155,8.2,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,16,145,7.23,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,17,148,7.64,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,18,157,8.72,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,19,149,7.93,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,20,146,7.67,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,21,147,7.77,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,22,144,7.42,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,23,142,7.36,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,24,141,7.24,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,25,140,7.23,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,26,141,7.34,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,27,140,7.36,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,28,139,7.19,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,29,139,7.22,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,30,147,8.35,99.9,8
153230010,FASTY,Supraśl (2616),2023,10,31,141,7.6,99.9,8
153230010,FASTY,Supraśl (2616),2023,11,1,140,7.61,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,2,140,7.67,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,3,139,7.67,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,4,139,7.58,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,5,138,7.51,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,6,137,7.52,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,7,130,6.68,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,8,133,7.07,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,9,133,7.11,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,10,131,7.03,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,11,128,6.66,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,12,129,6.79,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,13,128,6.77,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,14,131,7.13,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,15,129,6.92,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,16,127,6.81,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,17,127,6.79,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,18,127,6.83,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,19,126,6.81,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,20,130,7.34,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,21,126,6.8,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,22,124,6.69,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,23,123,6.55,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,24,126,6.96,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,25,124,6.78,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,26,122,6.63,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,27,121,6.52,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,28,121,6.56,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,29,118,6.23,99.9,9
153230010,FASTY,Supraśl (2616),2023,11,30,117,6.17,99.9,9
153230010,FASTY,Supraśl (2616),2023,12,1,118,6.29,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,2,116,6.09,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,3,116,6.21,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,4,116,6.16,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,5,114,5.92,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,6,114,5.99,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,7,115,6.1,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,8,112,5.88,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,9,111,5.79,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,10,110,5.75,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,11,120,6.97,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,12,113,6.07,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,13,111,5.93,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,14,110,5.76,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,15,111,5.97,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,16,110,5.88,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,17,109,5.81,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,18,109,5.76,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,19,108,5.66,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,20,113,6.32,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,21,121,7.42,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,22,137,10.1,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,23,148,11.8,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,24,136,9.84,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,25,140,10.7,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,26,150,12.3,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,27,149,12.2,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,28,149,12.3,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,29,144,11.5,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,30,139,10.8,99.9,10
153230010,FASTY,Supraśl (2616),2023,12,31,137,10.4,99.9,10
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,1,78,1.78,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,2,77,1.6,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,3,79,1.65,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,4,78,1.64,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,5,76,1.6,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,6,75,1.59,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,7,74,1.57,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,8,72,1.55,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,9,74,1.62,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,10,82,1.83,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,11,79,1.78,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,12,76,1.71,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,13,76,1.74,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,14,73,1.67,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,15,72,1.66,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,16,71,1.65,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,17,69,1.61,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,18,68,1.61,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,19,66,1.6,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,20,68,1.64,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,21,68,1.67,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,22,68,1.69,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,23,66,1.67,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,24,66,1.68,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,25,65,1.68,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,26,64,1.68,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,27,65,1.72,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,28,64,1.72,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,29,64,1.75,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,1,30,61,1.71,99.9,11
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,1,59,1.67,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,2,58,1.68,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,3,58,1.71,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,4,58,1.73,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,5,62,1.83,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,6,64,1.91,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,7,65,1.96,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,8,64,1.96,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,9,63,1.96,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,10,63,2,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,11,62,1.99,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,12,62,2.11,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,13,61,2.34,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,14,58,2.14,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,15,74,2.36,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,16,69,2.27,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,17,59,2.29,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,18,56,2.19,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,19,63,2.08,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,20,59,2.26,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,21,60,2.31,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,22,60,2.32,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,23,62,2.37,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,24,59,2.27,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,25,57,2.23,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,26,65,2.48,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,27,66,2.51,99.9,12
153180030,BOŻEPOLE SZLACHECKIE,Wierzyca (298),2023,2,28,65,2.48,99.9,12
